row_id,disruption_label,day_of_week,month,quarter,week_of_year,is_weekend,covid_period,days_since_last_disruption,rolling_7d_avg_delay,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Inventory_Level,Temperature,Humidity,Waiting_Time,Asset_Utilization,Demand_Forecast
11290,1,3.0238633,4.511932,1.7559658,18.291761,0.0,0.0,1.0,0.98928505,0.24339488,2.468978,4.601531,2461.9631,3602.576,13.832956,15.07699,0.0,0.0,0.0,0.0,0.0,0.0
11291,1,2.0,7.0,3.0,28.920582,0.0,0.0,1.6401938,0.8662779,0.18116704,7.1116705,3.506223,87928.195,7560.6816,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11292,1,3.880112,4.760224,1.8801119,19.921007,0.0,0.0,1.0,1.0493743,0.67640334,8.191821,3.880521,19164.463,9526.222,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
11293,1,2.4505663,5.8681765,2.4505663,25.923273,0.0,0.0,2.0,0.7957574,0.45428425,6.838465,2.674624,79001.02,6036.7646,2.0,3.4835222,0.0,0.0,0.0,0.0,0.0,0.0
11294,1,4.0,6.370881,2.6854405,24.168964,0.0,0.0,1.3145595,1.161607,0.3094368,3.6939473,2.6496284,1907.5409,1802.8873,22.967049,25.652489,0.0,0.0,0.0,0.0,0.0,0.0
11295,1,3.0,9.453038,3.5580108,40.707176,0.0,0.0,1.4419892,0.8886373,0.616243,3.055801,3.5055802,13025.88,9322.652,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
11296,1,0.02005271,4.020053,2.0,14.1203165,0.0,0.0,1.0200527,1.2280489,0.73679155,3.2458577,5.1643853,65251.562,2875.25,3.0200527,6.020053,0.0,0.0,0.0,0.0,0.0,0.0
11297,1,2.780939,12.0,4.0,50.10953,0.0,0.0,2.780939,0.7140447,0.4662873,4.2724037,3.3030152,171541.9,8881.383,3.0,4.219061,0.0,0.0,0.0,0.0,0.0,0.0
11298,1,4.5692816,8.430718,3.0,33.722874,0.5692814,0.0,1.0,1.4651824,0.14707844,5.9352274,3.524824,2299.719,2506.611,25.722874,27.722874,0.0,0.0,0.0,0.0,0.0,0.0
11299,1,1.1285453,11.811909,4.0,9.464089,0.18809089,0.0,1.0,0.9432997,0.7682136,3.2592633,3.2771835,2632.632,2709.153,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
11300,1,4.807938,10.615876,3.807938,45.07938,0.80793804,0.0,1.0,0.42329475,0.2503969,7.9384127,3.226364,4898.706,7004.49,18.0,19.384125,0.0,0.0,0.0,0.0,0.0,0.0
11301,1,2.3797054,4.949263,2.1898527,18.746317,0.0,0.0,1.0,1.3320156,0.737725,8.7545,2.630982,97240.234,4247.4697,3.0,4.3797054,0.0,0.0,0.0,0.0,0.0,0.0
11302,1,2.3305163,7.1101723,3.0,29.330517,0.11017212,0.0,1.0,0.6621109,0.7904225,3.3805008,3.2275398,6836.3,6187.432,18.661034,19.771204,0.0,0.0,0.0,0.0,0.0,0.0
11303,1,4.6064363,5.0,2.0,20.721287,0.72128725,0.0,1.2787127,1.3263084,0.40491587,2.4508414,4.630263,7029.7305,6257.9077,25.114851,26.836138,0.0,0.0,0.0,0.0,0.0,0.0
11304,1,1.6257076,8.156427,3.0,33.46928,0.15642692,0.0,1.0,1.6832867,0.826536,5.3620048,4.67888,3796.417,2588.4924,22.122877,24.96645,0.0,0.0,0.0,0.0,0.0,0.0
11305,1,4.3997498,6.900375,2.3001251,21.3985,0.8499375,0.0,1.0,1.0889678,0.8684994,5.6302624,2.6380575,14221.717,9513.986,24.60025,26.750313,0.0,0.0,0.0,0.0,0.0,0.0
11306,1,2.0,11.452379,4.0,48.261894,0.0,0.0,1.0,1.5567656,0.30869094,8.97976,2.5919056,7492.6333,8022.4165,25.261894,27.535706,0.0,0.0,0.0,0.0,0.0,0.0
11307,1,1.1581746,7.474524,3.1581748,29.898096,0.0,0.0,1.0,1.7172662,0.73474526,2.517413,3.3313692,7157.4688,5157.236,27.367302,28.683651,0.0,0.0,0.0,0.0,0.0,0.0
11308,1,2.7009873,6.6078987,2.4019747,26.833569,0.0,0.0,1.2990127,1.3549376,0.2668124,3.2794075,4.4522285,6084.768,8236.448,18.0,20.401974,0.0,0.0,0.0,0.0,0.0,0.0
11309,1,1.2663922,3.8995883,1.6331961,15.864746,0.0,0.0,1.0,0.7536666,0.2641701,3.6478462,4.806414,7762.4995,7678.03,25.266392,27.633196,0.0,0.0,0.0,0.0,0.0,0.0
11310,1,5.3287783,6.3014493,2.6575568,24.52091,1.0,0.0,1.0,1.168613,0.3124679,5.093168,3.976207,54895.535,3185.7747,3.0,5.342443,0.0,0.0,0.0,0.0,0.0,0.0
11311,1,0.968554,10.905663,3.968554,45.559757,0.0,0.0,1.0,0.78977424,0.6215723,4.5157228,3.9500637,12159.249,9373.472,28.0,30.937109,0.0,0.0,0.0,0.0,0.0,0.0
11312,1,2.7264967,4.17949,1.7264967,16.71796,0.0,0.0,1.0,0.7656321,0.2540166,6.4837584,3.9810255,1240.7386,934.1196,25.094013,27.820509,0.0,0.0,0.0,0.0,0.0,0.0
11313,1,0.32843387,3.3284338,1.1642169,11.806386,0.0,0.0,1.0,1.0762594,0.35,2.980892,3.9902685,5342.685,4922.441,29.149519,31.313736,0.0,0.0,0.0,0.0,0.0,0.0
11314,1,1.8303272,6.5090184,2.1696727,26.205748,0.0,0.0,1.0,0.6624751,0.14151636,4.475084,3.6188445,2222.5254,2274.1372,15.718435,17.548763,0.0,0.0,0.0,0.0,0.0,0.0
11315,1,3.7648787,4.7053633,2.2351213,18.291697,0.0,0.0,1.0,0.72972286,0.12294636,7.2175603,3.026723,894.9285,1449.795,29.592213,32.12197,0.0,0.0,0.0,0.0,0.0,0.0
11316,1,3.1746109,10.428502,3.4761672,43.364784,0.0,0.0,1.174611,0.71340656,0.30476657,5.368239,3.0611236,116.57935,155.17412,19.047665,22.047665,0.0,0.0,0.0,0.0,0.0,0.0
11317,1,5.0,9.322261,3.3222604,37.6113,1.0,0.0,1.3222604,1.4428508,0.732226,2.6455135,3.7326574,4047.8052,2861.279,17.156166,19.478426,0.0,0.0,0.0,0.0,0.0,0.0
11318,1,1.1284752,4.05139,2.0,17.128475,0.025695037,0.0,2.025695,1.4694322,0.71972203,8.64583,1.5570009,603.21185,434.38123,24.10278,26.077085,0.0,0.0,0.0,0.0,0.0,0.0
11319,1,5.0,4.013672,2.0,15.0546875,1.0,0.0,1.0,0.85169095,0.32972658,1.3890625,4.8872657,2305.8418,2167.588,24.0,25.986328,0.0,0.0,0.0,0.0,0.0,0.0
11320,1,1.4873949,7.462185,2.487395,31.336134,0.0,0.0,1.0,0.81394863,0.8405042,3.5319328,2.5663865,5647.9673,2557.6304,25.94958,26.94958,0.0,0.0,0.0,0.0,0.0,0.0
11321,1,3.7370791,4.328651,2.06573,15.643255,0.0,0.0,1.0657302,1.2247102,0.6024887,3.667135,3.9869044,4252.9634,3320.2197,24.0,25.934269,0.0,0.0,0.0,0.0,0.0,0.0
11322,1,5.045461,2.568192,1.5227307,8.8409605,0.52273065,0.0,1.0,1.2520574,0.71863616,2.199985,2.751823,9166.472,9700.138,21.63646,23.590998,0.0,0.0,0.0,0.0,0.0,0.0
11323,1,1.4579407,7.583176,3.0,30.915882,0.29158813,0.0,1.7084118,0.8585829,0.62,1.833459,3.9470465,12768.837,9852.499,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
11324,1,4.733101,8.6655035,3.4662013,35.395115,0.7331007,0.0,1.7331007,1.1717376,0.287331,3.9124727,4.331666,2567.1052,3625.584,27.52682,29.993021,0.0,0.0,0.0,0.0,0.0,0.0
11325,1,2.0,11.50654,3.8590114,2.409886,0.0,0.0,1.0,0.6484376,0.7212281,9.171293,4.404048,4934.187,5086.18,17.577034,18.647528,0.0,0.0,0.0,0.0,0.0,0.0
11326,1,3.8275535,6.1377683,2.6551073,23.723518,0.0,0.0,1.0,1.3427548,0.49619484,6.351734,3.5427458,1654.4211,1762.447,19.724464,22.724464,0.0,0.0,0.0,0.0,0.0,0.0
11327,1,1.7388973,5.3185296,2.1592648,21.59265,0.0,0.0,1.0,0.91038907,0.6398162,0.7725881,4.7575955,5404.6743,4925.337,15.827719,17.827719,0.0,0.0,0.0,0.0,0.0,0.0
11328,1,2.555525,10.0,4.0,41.555527,0.0,0.0,1.5555251,1.2113204,0.7055525,4.544612,3.7766383,7477.57,7973.56,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
11329,1,5.7396216,3.2188652,1.7396216,12.875461,1.0,0.0,1.0,1.0618185,0.5493957,2.104913,3.1908672,9141.754,9861.457,33.177353,34.69811,0.0,0.0,0.0,0.0,0.0,0.0
11330,1,1.0,8.500757,3.0,36.001514,0.0,0.0,1.5007571,1.6463777,0.30969715,5.6001515,4.4993186,5409.6978,6031.5947,17.5159,19.5159,0.0,0.0,0.0,0.0,0.0,0.0
11331,1,3.4554286,4.3614283,1.5445713,16.990284,0.0,0.0,1.0,0.9264022,0.44708285,4.7980566,3.7116685,5504.387,5184.12,22.366285,24.094,0.0,0.0,0.0,0.0,0.0,0.0
11332,1,0.5081895,3.8306036,1.8306035,17.153017,0.0,0.0,1.1693965,0.66655445,0.58087504,2.728405,3.0358448,119531.266,7855.801,2.1693964,4.338793,0.0,0.0,0.0,0.0,0.0,0.0
11333,1,1.895906,7.208188,2.8624563,28.936846,0.3791812,0.0,1.0,0.7972363,0.6966176,1.4721167,2.776358,13366.757,8550.279,25.516726,27.516726,0.0,0.0,0.0,0.0,0.0,0.0
11334,1,1.7189908,9.0,3.0,37.56202,0.0,0.0,1.0,1.3615198,0.33032936,6.907357,4.6198807,9823.245,9233.394,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
11335,1,5.4304786,9.417128,3.1390426,38.946594,1.0,0.0,1.0,1.5905635,0.75,7.6205797,3.0804558,6383.5513,4559.6797,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11336,1,1.5232974,11.738351,4.0,49.691757,0.0,0.0,1.2616488,1.0232586,0.81168455,7.8347673,5.298602,10050.373,6936.4766,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
11337,1,4.433915,9.433915,3.7169576,38.73566,0.8584788,0.0,1.8584788,0.968313,0.82716954,0.8226933,4.217064,10297.987,7014.574,22.301746,23.301746,0.0,0.0,0.0,0.0,0.0,0.0
11338,1,0.0,8.11753,3.0,34.47012,0.0,0.0,1.0,1.3762264,0.3394024,4.622908,3.5638046,7231.3037,9092.675,19.998007,20.998007,0.0,0.0,0.0,0.0,0.0,0.0
11339,1,3.670418,8.252813,3.4176044,33.846462,0.4176045,0.0,1.5823956,0.99219155,0.24988747,4.9747186,4.61869,3611.5713,5250.9756,35.0,37.417606,0.0,0.0,0.0,0.0,0.0,0.0
11340,1,4.4926243,7.3657804,2.7463121,29.589966,0.8731561,0.0,1.0,1.3387247,0.5698525,7.2297945,2.4638355,9295.27,7403.41,27.492624,29.619469,0.0,0.0,0.0,0.0,0.0,0.0
11341,1,1.5380749,7.3857756,2.4619253,30.390802,0.0,0.0,1.0,0.98647326,0.52289516,5.397486,3.3734052,5993.593,4130.219,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
11342,1,1.1552082,11.0,4.0,46.0,0.0,0.0,1.0,0.7945926,0.3993125,2.7778122,3.9070315,738.2151,642.60315,9.63854,12.328124,0.0,0.0,0.0,0.0,0.0,0.0
11343,1,1.8975621,7.6926866,2.8975623,32.565872,0.0,0.0,1.1024379,1.1939999,0.5833169,6.1131744,3.7065847,10142.809,7206.59,19.024378,20.024378,0.0,0.0,0.0,0.0,0.0,0.0
11344,1,0.529299,8.0,3.0,32.0,0.0,0.0,1.0,1.250007,0.21321331,3.5260818,2.9392073,4636.2876,5201.99,19.500957,22.23631,0.0,0.0,0.0,0.0,0.0,0.0
11345,1,1.1549367,7.1337976,2.7112658,30.380253,0.0,0.0,1.0,0.8094881,0.7233101,2.4957721,3.0321887,119067.875,7162.0283,2.5774684,4.8662024,0.0,0.0,0.0,0.0,0.0,0.0
11346,1,6.0,1.9998524,1.2999557,5.4993362,1.0,0.0,1.9000148,0.95078206,0.5750022,6.1900015,4.789972,53142.43,2558.6956,3.0,5.8000293,0.0,0.0,0.0,0.0,0.0,0.0
11347,1,5.966454,8.731633,2.9329083,36.85944,1.0,0.0,1.0,0.8908828,0.38610202,3.2079844,4.204106,10755.484,9836.813,27.664541,30.664541,0.0,0.0,0.0,0.0,0.0,0.0
11348,1,2.6376064,8.758404,3.439601,35.91282,0.43960103,0.0,1.5603989,1.0935291,0.5785556,6.341596,5.0505357,6220.14,5830.782,20.637606,22.077208,0.0,0.0,0.0,0.0,0.0,0.0
11349,1,3.9155173,2.2206898,1.3051724,7.1034484,0.3051724,0.0,1.0,0.651236,0.7311724,6.670862,2.2313447,440.3233,414.19656,12.187931,15.187931,0.0,0.0,0.0,0.0,0.0,0.0
11350,1,1.816853,5.0,2.0,21.204214,0.20421326,0.0,1.2042133,0.93596125,0.7028848,7.1795783,3.994798,5055.2007,3718.561,28.0,30.591574,0.0,0.0,0.0,0.0,0.0,0.0
11351,1,1.6804324,6.3195677,2.6597838,26.577188,0.0,0.0,1.6804324,1.11141,0.7731956,4.987611,3.6499114,10933.971,7707.514,24.0,25.659784,0.0,0.0,0.0,0.0,0.0,0.0
11352,1,1.0065254,4.9934745,2.0,18.98695,0.0,0.0,1.0,0.70940447,0.72954327,3.305873,3.787406,2390.9436,2513.509,34.849915,37.84339,0.0,0.0,0.0,0.0,0.0,0.0
11353,1,2.0,6.6024036,2.5204809,25.450577,0.0,0.0,1.0,1.309535,0.14959039,2.0204809,4.029711,108389.695,7143.7397,3.0,4.4795194,0.0,0.0,0.0,0.0,0.0,0.0
11354,1,2.0158536,5.0475607,2.0158536,20.22195,0.0,0.0,1.0,1.3363236,0.27491462,8.698538,4.8080854,3827.0535,3770.9805,27.667076,29.651222,0.0,0.0,0.0,0.0,0.0,0.0
11355,1,4.0919847,10.632062,3.9080155,45.16031,0.09198451,0.0,2.816031,0.40069067,0.37735876,4.717214,2.751748,4943.615,4363.662,8.931675,11.747705,0.0,0.0,0.0,0.0,0.0,0.0
11356,1,2.326689,4.693244,1.673311,17.446287,0.0,0.0,1.0,0.7801352,0.72039866,7.942635,4.0862126,5901.6553,4289.2505,24.0,25.653378,0.0,0.0,0.0,0.0,0.0,0.0
11357,1,2.311516,3.311516,1.437172,12.557581,0.0,0.0,1.562828,0.8238319,0.70251316,6.3115163,4.5784564,19511.076,9550.126,26.251312,27.81414,0.0,0.0,0.0,0.0,0.0,0.0
11358,1,4.7205305,11.161592,3.7205305,47.52849,0.72053057,0.0,3.1615918,1.0254686,0.59113955,7.555894,3.9403589,2412.4143,2529.0608,20.794695,22.794695,0.0,0.0,0.0,0.0,0.0,0.0
11359,1,2.327461,4.0906734,1.8362695,16.6171,0.0,0.0,1.4181347,0.72610456,0.12,4.9941974,2.8846064,4698.267,5243.602,25.672539,28.090673,0.0,0.0,0.0,0.0,0.0,0.0
11360,1,3.8339505,8.833951,2.9446502,36.280453,0.0,0.0,1.0,0.92508256,0.24830246,5.850926,0.5951275,10662.041,9555.76,18.332098,21.276749,0.0,0.0,0.0,0.0,0.0,0.0
11361,1,5.566261,2.3012173,1.4337392,7.927768,0.8554203,0.0,1.1445798,0.78454673,0.44843364,2.8048232,2.8248186,2823.8262,2438.157,24.0,26.71084,0.0,0.0,0.0,0.0,0.0,0.0
11362,1,4.7810335,8.476292,3.3905168,35.38146,0.6952584,0.0,1.3047416,0.54740113,0.26932338,4.993447,1.9217634,5455.8125,6111.018,24.952583,26.647842,0.0,0.0,0.0,0.0,0.0,0.0
11363,1,0.71070427,2.137127,1.2842817,8.548508,0.14214085,0.0,1.8578591,0.71016127,0.6258862,7.1406364,3.8164377,1944.0345,2150.107,31.020056,32.020058,0.0,0.0,0.0,0.0,0.0,0.0
11364,1,6.0,3.6397753,1.6397752,13.639775,1.0,0.0,1.0,0.9305135,0.2572045,6.6833034,3.463283,8895.313,8844.698,26.559101,28.559101,0.0,0.0,0.0,0.0,0.0,0.0
11365,1,4.0,8.562523,2.8906307,36.921986,0.0,0.0,1.0,1.2467438,0.66492164,2.04218,4.4116483,9464.377,9519.93,7.0,8.109369,0.0,0.0,0.0,0.0,0.0,0.0
11366,1,0.40738228,9.222147,3.4073822,38.888588,0.0,0.0,1.0,1.1923009,0.5548121,2.4850998,4.754477,12081.0205,9722.236,28.0,30.407383,0.0,0.0,0.0,0.0,0.0,0.0
11367,1,3.8225906,9.532228,3.1774094,40.951504,0.0,0.0,1.3548189,1.1736373,0.5766176,3.0886436,4.546452,9417.084,9529.999,10.725599,11.725599,0.0,0.0,0.0,0.0,0.0,0.0
11368,1,2.2192726,11.561455,3.8903637,49.026546,0.0,0.0,1.0,1.5156623,0.36152905,6.497,3.4644544,3019.9795,2875.7905,22.136183,23.136183,0.0,0.0,0.0,0.0,0.0,0.0
11369,1,0.0,4.402197,2.1340656,19.309885,0.0,0.0,1.4329672,0.6964878,0.64865935,5.679341,3.1037805,2027.768,2127.6902,19.123081,20.690115,0.0,0.0,0.0,0.0,0.0,0.0
11370,1,4.1433287,1.2866569,1.0716642,4.2182918,0.07166423,0.0,1.9283358,0.6660733,0.75276756,3.4801502,4.0778832,10562.759,7331.48,24.286657,25.286657,0.0,0.0,0.0,0.0,0.0,0.0
11371,1,5.945213,9.671278,3.890426,40.630325,1.0,0.0,1.0,1.1760244,0.1893138,4.580852,4.7463145,3372.5881,5159.2363,33.7399,36.630325,0.0,0.0,0.0,0.0,0.0,0.0
11372,1,4.0,4.372434,1.8431085,16.597507,0.0,0.0,-0.15689151,0.60132396,0.7962757,3.6,2.6203518,11187.378,7786.263,28.0,29.578445,0.0,0.0,0.0,0.0,0.0,0.0
11373,1,4.5376773,8.707536,3.0,36.41507,0.70753545,0.0,2.4150708,0.98610353,0.68,4.2593884,3.4908183,4513.872,4478.046,14.782889,16.490425,0.0,0.0,0.0,0.0,0.0,0.0
11374,1,2.6865609,4.761185,2.0746243,18.582052,0.53731215,0.0,1.0,1.1469684,0.5522387,5.650743,2.352687,9359.896,7541.2246,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
11375,1,4.2259836,9.387008,3.193504,38.128544,0.80649596,0.0,1.0,1.5529436,0.40064958,8.406771,2.522356,1832.1095,2216.6074,7.0,8.387008,0.0,0.0,0.0,0.0,0.0,0.0
11376,1,6.0,4.8203545,2.0,20.101774,1.0,0.0,1.1796453,1.1020033,0.39664608,9.276639,3.3062916,1417.8911,1845.8203,13.077872,15.718581,0.0,0.0,0.0,0.0,0.0,0.0
11377,1,5.838377,3.2828405,1.1212174,13.171768,0.9595942,0.0,1.9595942,1.5313376,0.17979884,4.433339,1.1297008,7448.8833,8034.0103,23.757565,24.838377,0.0,0.0,0.0,0.0,0.0,0.0
11378,1,5.0,3.0,1.0,12.229674,1.0,0.0,1.6148374,0.7709444,0.52119917,4.933232,3.5923984,49201.754,3154.054,2.3851626,3.7703252,0.0,0.0,0.0,0.0,0.0,0.0
11379,1,2.3415697,11.316861,4.0,45.925873,0.0,0.0,1.3415697,1.098643,0.5853053,2.7543595,3.141584,9096.569,6346.2007,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,1,4.1253943,7.3761826,3.125394,31.50473,0.12539421,0.0,1.0,1.5419642,0.7022556,3.0369875,3.4154258,1880.0864,1323.9968,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
11381,1,0.56386703,5.616798,1.8722659,24.77559,0.0,0.0,1.0,0.906229,0.4694707,9.543613,3.948539,9122.142,7760.922,24.0,26.127733,0.0,0.0,0.0,0.0,0.0,0.0
11382,1,2.0657773,4.9342227,1.9671113,20.671114,0.0,0.0,1.0,0.8267804,0.51375115,6.5496893,3.6287465,5404.1025,5168.727,21.098665,23.582222,0.0,0.0,0.0,0.0,0.0,0.0
11383,1,3.0,5.273022,2.0,19.911154,0.0,0.0,2.453956,1.0227515,0.59345657,3.1993513,3.8819518,10707.046,7646.2,24.0,25.546043,0.0,0.0,0.0,0.0,0.0,0.0
11384,1,1.1596684,9.899171,3.5798342,41.01685,0.0,0.0,1.4201658,0.86843646,0.71277344,4.6479006,3.4017625,5358.162,5489.5127,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
11385,1,5.3499374,8.162516,3.0,34.48755,0.83748436,0.0,1.0,1.3967161,0.69336855,7.3625154,4.715884,9659.356,9113.338,9.762766,11.087797,0.0,0.0,0.0,0.0,0.0,0.0
11386,1,2.0225928,10.651605,4.0,27.293707,0.0,0.0,1.9774071,1.2257862,0.2548395,3.8384078,3.2912014,1225.6969,1777.6385,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
11387,1,3.1334689,1.0,1.0,2.1334689,0.0,0.0,1.1334689,0.8589841,0.8753184,8.805758,3.0474935,10630.537,7088.1123,24.0,25.866531,0.0,0.0,0.0,0.0,0.0,0.0
11388,1,0.8058577,5.1941423,2.0,21.77657,0.0,0.0,1.3882846,0.77937526,0.5213556,1.4912134,3.2790127,8809.148,4830.9287,28.0,30.194141,0.0,0.0,0.0,0.0,0.0,0.0
11389,1,1.0307902,9.96921,3.9897366,40.866577,0.0,0.0,1.0,1.3925995,0.661129,4.506158,3.8903525,144731.23,6601.0166,3.0,5.0102634,0.0,0.0,0.0,0.0,0.0,0.0
11390,1,3.5095506,10.49045,3.6226125,44.58441,0.3773876,0.0,1.0,0.98269933,0.41794524,3.0414045,3.5600617,31679.0,2601.173,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
11391,1,3.3314645,8.334268,3.4447558,35.781826,0.5552441,0.0,1.5552441,0.8785335,0.38,5.253001,4.0672855,8473.849,7675.586,28.0,29.889511,0.0,0.0,0.0,0.0,0.0,0.0
11392,1,3.0,7.721398,2.9071326,33.746292,0.0,0.0,1.9535663,1.1096177,0.6000335,2.213595,4.4024224,1641.0725,1689.9967,7.9751067,10.021541,0.0,0.0,0.0,0.0,0.0,0.0
11393,1,1.9725336,10.027467,4.0,41.137333,0.0,0.0,1.0137331,0.6968951,0.349176,1.8384529,5.9567156,2938.8464,3960.4807,11.9313345,12.945067,0.0,0.0,0.0,0.0,0.0,0.0
11394,1,0.15716133,11.685678,3.9214194,47.74271,0.0,0.0,1.0,1.0468287,0.16828902,2.6500647,4.9439163,4073.9807,4471.729,22.66413,25.585548,0.0,0.0,0.0,0.0,0.0,0.0
11395,1,5.0,8.385872,3.128624,34.67211,1.0,0.0,1.0,1.1953499,0.12672113,2.9012654,3.2722826,661.88544,990.7011,7.6431203,8.771745,0.0,0.0,0.0,0.0,0.0,0.0
11396,1,2.5542212,4.8795485,2.1084425,18.518194,0.0,0.0,1.4457787,1.0190606,0.44650656,6.6060047,3.1955385,996.2922,1191.1444,18.0,20.554222,0.0,0.0,0.0,0.0,0.0,0.0
11397,1,4.184645,9.261418,3.6307092,39.30709,0.18464537,0.0,1.0,1.0194858,0.2559961,2.8109822,3.872177,3695.3406,3680.0662,24.0,25.369291,0.0,0.0,0.0,0.0,0.0,0.0
11398,1,4.0,3.3320436,1.1106813,11.549538,0.0,0.0,2.1106813,0.90455866,0.22671825,1.6664088,4.362306,2660.4258,2712.9111,27.557276,28.778637,0.0,0.0,0.0,0.0,0.0,0.0
11399,1,2.5969884,8.077591,3.0387955,33.868557,0.5193977,0.0,1.0,0.5984473,0.38038796,8.924784,3.7942624,6081.5376,5506.599,26.07759,28.116386,0.0,0.0,0.0,0.0,0.0,0.0
11400,1,1.0,5.1748376,1.8699349,21.69935,0.0,0.0,1.0,1.1161289,0.52174836,6.237744,4.062516,9253.759,7603.3433,24.0,26.130066,0.0,0.0,0.0,0.0,0.0,0.0
11401,1,4.339368,2.9818962,1.660632,12.918532,0.669684,0.0,1.0,0.92103386,0.15660633,5.884167,1.7637572,9155.391,9894.66,28.0,30.669683,0.0,0.0,0.0,0.0,0.0,0.0
11402,1,4.8841476,3.077235,1.0386175,13.347558,0.96138245,0.0,1.9613825,0.9098862,0.24231705,2.1239817,3.9603457,6432.2812,9413.78,12.231705,15.193088,0.0,0.0,0.0,0.0,0.0,0.0
11403,1,3.79466,7.79466,3.0,33.57597,0.39733005,0.0,1.0,1.6318946,0.3416529,7.673617,1.8048569,146636.62,8294.695,3.0,4.79466,0.0,0.0,0.0,0.0,0.0,0.0
11404,1,3.5594752,3.7973764,1.5594753,14.867931,0.0,0.0,1.4405247,1.2098564,0.20167346,4.0616913,3.94607,104251.68,7832.7803,3.4405248,5.4405246,0.0,0.0,0.0,0.0,0.0,0.0
11405,1,5.985466,4.9709315,1.9854659,17.883726,1.0,0.0,1.0,0.7753338,0.5075292,0.5886582,4.011656,13737.594,7595.8623,24.058136,25.07267,0.0,0.0,0.0,0.0,0.0,0.0
11406,1,5.757151,8.433352,2.8381007,32.814358,0.9190503,0.0,1.9190503,1.1535096,0.4375715,8.336212,3.1909983,6514.3203,8239.028,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11407,1,1.0,5.3086867,2.1543434,20.38909,0.0,0.0,1.0,1.5358638,0.72154343,4.6443644,3.7882628,7072.12,5134.9663,28.0,29.422829,0.0,0.0,0.0,0.0,0.0,0.0
11408,1,1.0,7.808721,2.9362404,32.171124,0.0,0.0,1.0637596,1.6853355,0.84808725,5.6342254,4.7711396,3758.4692,2542.1677,24.25504,27.25504,0.0,0.0,0.0,0.0,0.0,0.0
11409,1,0.2666173,4.5332346,2.1333086,19.866322,0.0,0.0,1.0,0.6858773,0.5913405,2.7198668,3.1639476,119624.23,8212.175,2.0,3.8666914,0.0,0.0,0.0,0.0,0.0,0.0
11410,1,2.0,8.069684,3.017421,31.459946,0.0,0.0,1.0,1.4381446,0.5045295,8.6191635,1.8165143,4796.5967,5322.854,7.191632,9.174211,0.0,0.0,0.0,0.0,0.0,0.0
11411,1,3.3608298,11.055668,4.0,45.69484,0.47216597,0.0,1.0,0.8564043,0.62527835,8.336286,4.633092,1076.4247,827.7546,26.111336,27.583502,0.0,0.0,0.0,0.0,0.0,0.0
11412,1,0.63620716,7.727586,2.575862,33.274136,0.0,0.0,1.0,1.1119511,0.53241384,0.84241384,1.9777932,6301.8135,3426.2104,24.848276,25.848276,0.0,0.0,0.0,0.0,0.0,0.0
11413,1,1.3191993,3.6383986,1.3191993,14.872794,0.0,0.0,1.0,1.0269489,0.24723202,5.869081,3.5862603,3436.89,3341.8027,17.042402,19.202002,0.0,0.0,0.0,0.0,0.0,0.0
11414,1,0.35196835,3.944095,1.6480317,15.480316,0.0,0.0,1.3519683,0.83243877,0.7164803,7.8128347,3.308945,6530.0293,6916.7017,12.0,13.703937,0.0,0.0,0.0,0.0,0.0,0.0
11415,1,4.6775,9.290001,3.3225002,38.160004,0.33874992,0.0,1.6774998,1.3040164,0.62225,3.3276246,3.7285624,189424.5,8891.211,3.0,4.33875,0.0,0.0,0.0,0.0,0.0,0.0
11416,1,4.0600433,9.120087,3.5300217,37.420303,0.53002155,0.0,2.060043,0.68382907,0.63329154,3.0020733,4.1628985,4491.5244,3961.4907,16.010366,18.010366,0.0,0.0,0.0,0.0,0.0,0.0
11417,1,1.1420829,7.8633366,2.7158341,34.027096,0.0,0.0,1.0,1.1948982,0.33857918,1.0114986,2.7563994,1552.6671,1449.962,28.0,29.284166,0.0,0.0,0.0,0.0,0.0,0.0
11418,1,0.8956438,8.298548,3.0,35.49274,0.0,0.0,1.298548,1.3406111,0.55194193,3.4657888,4.333249,5504.37,5911.9946,14.715973,16.417425,0.0,0.0,0.0,0.0,0.0,0.0
