row_id,disruption_label,day_of_week,month,quarter,week_of_year,is_weekend,covid_period,days_since_last_disruption,rolling_7d_avg_delay,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Inventory_Level,Temperature,Humidity,Waiting_Time,Asset_Utilization,Demand_Forecast
4649,1,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3978494,0.56,0.4,3.69,7995.94,6407.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3829787,0.15,1.0,3.89,4528.12,7875.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3684211,0.39,3.9,1.0,1176.64,1693.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3541666,0.28,4.8,6.18,2368.64,3701.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3402061,0.16,9.1,3.66,4345.94,7493.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3265306,0.29,2.6,3.9,2184.62,3387.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4655,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3131313,0.33,2.4,3.97,61833.69,8453.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4656,0,6.0,12.0,4.0,48.0,1.0,0.0,1.0,1.3,0.86,8.8,2.78,4378.44,4708.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0454545,0.32,2.9,4.38,2057.88,3118.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0337079,0.58,5.2,2.85,4190.95,5305.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0222223,0.79,5.4,4.79,2129.2,2379.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4660,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0109891,0.35,0.2,4.55,6615.68,9801.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0,0.34,1.8,3.03,7115.0,9654.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9892473,0.58,9.0,2.63,7688.28,9732.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9787234,0.54,6.8,3.7,1181.18,1534.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.96842104,0.25,3.5,2.33,3966.88,577.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9583333,0.12,8.5,5.49,68.32,122.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9484536,0.37,6.2,3.66,1742.64,2544.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.93877554,0.23,3.3,3.94,3971.05,6457.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9292929,0.16,0.5,2.35,761.54,1313.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.92,0.5,0.5,3.88,2999.25,3999.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9108911,0.24,8.8,3.65,760.74,1227.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4671,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9019608,0.34,9.7,1.43,5826.32,8696.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.89320385,0.15,1.6,3.95,3939.9,6852.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,1,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9807692,0.14,2.1,5.05,4076.64,4470.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9714286,0.72,5.9,4.31,2432.08,2828.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9622642,0.17,7.2,2.25,2480.98,4241.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4676,0,0.0,12.0,4.0,49.0,0.0,0.0,1.0,0.95327103,0.33,4.0,3.92,3014.45,4533.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.95604396,0.21,6.5,1.45,1232.99,2038.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9456522,0.23,0.6,5.16,37058.67,5478.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9354839,0.38,9.4,2.47,5376.48,7792.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9255319,0.41,7.5,4.55,2892.61,4103.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9157895,0.21,6.7,3.3,19512.46,2932.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.90625,0.33,7.9,4.51,3079.62,4631.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.8969072,0.31,8.8,4.06,525.31,802.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.8877551,0.63,1.9,3.03,6486.58,7959.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,0.8787879,0.49,2.3,2.4,6288.55,8441.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4686,1,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.04,0.63,9.8,4.94,1129.26,866.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4687,1,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0594059,0.48,5.4,3.36,61299.08,4564.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4688,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0490196,0.11,1.4,2.87,6446.88,1056.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0388349,0.53,8.0,3.01,1240.83,1622.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0288461,0.23,7.2,5.83,3247.2,5280.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4691,1,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0476191,0.76,1.9,5.33,1887.6,1950.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0377358,0.46,2.2,3.51,1986.33,2721.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0280374,0.79,5.7,4.95,5395.95,6029.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0185186,0.26,4.6,3.36,3939.39,6253.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,0,1.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0091743,0.29,7.6,2.96,5721.15,8870.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0326087,0.69,8.3,4.23,7556.84,8943.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,1,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0537634,0.44,5.6,3.34,6742.3,8513.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4698,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0425532,0.79,7.0,2.79,3134.29,3502.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0315789,0.37,0.3,5.1,25257.32,3352.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0208334,0.69,1.5,3.9,1775.35,191.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0103092,0.74,5.1,3.42,232.29,267.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
4702,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0,0.55,2.8,6.12,4408.2,5688.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,0.989899,0.8,2.2,2.3,313.2,348.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,1,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.01,0.78,4.9,2.99,5392.33,5508.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4705,1,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.089109,0.78,0.5,1.97,9123.57,6407.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0784314,0.3,6.2,2.35,4873.05,7497.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,0,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0679612,0.52,6.8,2.08,2198.26,1753.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,1,2.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0961539,0.21,9.2,2.52,1354.29,2035.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9222222,0.1,7.1,3.33,1152.8,2096.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,1,3.0,12.0,4.0,49.0,0.0,0.0,1.0,0.96703297,0.57,2.1,4.09,5669.74,6566.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4711,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,0.95652175,0.17,0.4,3.96,2963.61,5066.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4712,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,0.94623655,0.9,4.1,4.9,1628.3,1714.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4713,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9361702,0.73,0.3,2.83,4782.59,5529.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,0.9263158,0.89,3.6,4.68,21382.52,2057.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4715,1,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0729166,0.69,7.1,5.55,75735.65,3395.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0618557,0.68,5.1,3.35,4533.48,5397.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0510204,0.11,0.8,5.36,4807.41,8662.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0404041,0.75,2.0,-0.17,3838.62,4387.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.03,0.33,0.1,3.62,1210.97,1821.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.019802,0.24,8.1,3.65,664.02,1071.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0,3.0,12.0,4.0,49.0,0.0,0.0,1.0,1.0098039,0.49,4.6,3.98,1871.44,2512.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4722,1,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.2758621,0.69,1.6,3.61,185959.48,8336.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.2613636,0.61,0.3,4.75,6328.1,7861.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.247191,0.66,6.6,4.73,7423.52,8944.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.2333333,0.51,5.3,4.05,1885.23,2497.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4726,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.2197802,0.52,9.6,3.58,7469.28,9828.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.2065217,0.68,4.8,3.35,8220.24,9786.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.1935484,0.11,2.1,2.26,586.64,1057.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4729,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.1808511,0.41,2.5,3.62,3535.57,5015.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.168421,0.19,2.9,3.31,5078.92,8536.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,0,4.0,12.0,4.0,49.0,0.0,0.0,1.0,1.15625,0.6,8.4,3.28,51022.4,5798.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4732,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.2298851,0.35,3.6,0.95,34979.18,4711.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.2159091,0.47,6.3,4.79,3224.45,4387.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.2022471,0.69,5.6,5.59,6139.77,7266.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4735,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1888889,0.56,7.7,2.86,7444.32,9544.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4736,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1758242,0.22,9.7,1.13,4250.48,6968.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1630435,0.38,7.9,1.61,4515.36,6544.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4738,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1505376,0.87,9.0,4.16,2336.57,2499.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
4739,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1382979,0.36,5.2,3.95,5348.2,7865.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
4740,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1263158,0.6,9.6,5.49,3439.2,4299.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4741,1,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.15625,0.33,2.5,1.39,4368.52,5972.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4742,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1443299,0.46,4.1,1.33,3757.31,5147.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4743,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1326531,0.12,9.2,2.88,23654.4,3840.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4744,0,5.0,12.0,4.0,49.0,1.0,0.0,1.0,1.1212121,0.19,7.3,5.05,21690.13,3314.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4745,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.9775281,0.9,1.4,3.29,4110.65,4327.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4746,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.96666664,0.4,9.9,4.27,3616.9,5167.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.95604396,0.83,5.6,2.73,1879.41,2054.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
4748,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.9456522,0.33,5.4,5.79,5290.74,7956.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4749,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.9354839,0.23,3.7,3.32,5291.46,8604.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.9255319,0.74,3.0,3.88,2591.73,2979.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4751,0,6.0,12.0,4.0,49.0,1.0,0.0,1.0,0.9157895,0.67,2.4,2.28,5676.33,6798.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0131578,0.12,3.2,3.16,516.32,922.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0,0.56,3.3,1.95,6365.58,8161.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,0.98717946,0.78,6.4,3.3,1082.24,1216.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4755,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,0.9746835,0.68,6.8,4.13,1059.24,1261.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4756,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,0.9625,0.18,9.1,5.72,2452.63,4157.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4757,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,0.9506173,0.75,4.2,3.77,7914.38,9045.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,1,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0853659,0.22,6.2,4.09,4535.47,4647.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0722891,0.6,3.9,3.99,27262.4,3098.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4760,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0595238,0.35,4.3,0.43,2050.65,3038.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0470588,0.41,1.6,4.3,62264.89,8029.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,0,0.0,12.0,4.0,50.0,0.0,0.0,2.0,1.0348837,0.2,4.3,3.26,4788.6,7981.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4763,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.9705882,0.17,4.9,3.37,2695.09,4607.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.95652175,0.55,9.2,5.79,6769.62,8735.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.94285715,0.19,6.9,3.87,3101.73,5213.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4766,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.92957747,0.22,0.4,2.46,3674.03,6023.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.9166667,0.39,4.5,1.06,3670.3,5281.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4768,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.9041096,0.11,1.9,4.33,32313.77,5293.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.8918919,0.87,4.5,4.26,89438.36,8696.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4770,0,1.0,12.0,4.0,50.0,0.0,0.0,1.0,0.88,0.48,9.4,2.8,4903.98,6627.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4771,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.74603176,0.69,6.3,2.94,5030.28,5953.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4772,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.734375,0.46,4.1,3.93,4062.45,5565.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4773,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.72307694,0.56,5.2,2.96,1236.3,1585.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4774,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.7121212,0.61,0.1,3.92,415.38,516.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.70149255,0.57,4.3,3.6,5070.31,6459.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4776,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6911765,0.14,3.0,1.49,53514.45,8535.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.68115944,0.57,4.3,0.71,6845.98,8721.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4778,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.67142856,0.16,0.9,3.85,732.54,1263.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6619718,0.29,7.3,2.87,4745.91,7358.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6527778,0.81,0.9,5.85,671.51,742.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6438356,0.29,7.8,6.26,152.87,237.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4782,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6351351,0.24,2.3,3.63,2876.18,4639.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4783,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.62666667,0.23,3.0,3.76,4851.12,7888.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6184211,0.44,0.3,0.51,6680.16,9278.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6103896,0.54,0.3,2.3,10485.86,1238.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4786,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.6282051,0.23,7.5,2.02,31533.35,2825.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4787,1,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.7721519,0.24,3.3,1.62,9381.34,9457.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
4788,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.7625,0.38,6.4,3.52,1759.5,2550.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4789,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.75308645,0.11,5.1,3.55,1464.09,2638.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
4790,0,2.0,12.0,4.0,50.0,0.0,0.0,2.0,0.74390244,0.61,8.3,3.92,7135.52,8864.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4791,1,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.62857145,0.3,9.5,2.77,3712.99,5193.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4792,0,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.6197183,0.44,5.6,2.96,2981.52,4141.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4793,1,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.6527778,0.2,5.7,2.78,109.56,166.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,0,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.6438356,0.25,4.6,3.43,4283.12,6853.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,0,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.6351351,0.54,0.1,2.23,2457.84,3192.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
4796,0,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.62666667,0.15,7.1,2.87,5401.55,9394.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4797,0,3.0,12.0,4.0,50.0,0.0,0.0,1.0,0.6184211,0.75,8.5,2.22,2059.75,2354.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
