Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,source,Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D03E2C74,2024-08-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,5.0,1.0,0.0,On Time,,0.49,1.1,3.13,4949.78,604.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3AA3827F,2025-09-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18.0,20.0,18.0,0.0,On Time,,0.58,0.1,4.07,5192.67,6573.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-BFC68D91,2025-01-27,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3.0,4.0,22.0,18.0,Late,Geopolitical Conflict (Route Diversion),0.79,6.2,3.26,117053.11,4954.0,Expedited Air Freight
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3A81ABFE,2024-10-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7.0,9.0,7.0,0.0,On Time,,0.31,3.1,3.94,6396.07,9765.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-27159B10,2024-02-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28.0,29.0,28.0,0.0,On Time,,0.71,0.0,3.02,7003.31,8191.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F66E8CAE,2025-10-13,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12.0,15.0,15.0,0.0,On Time,Port Congestion,0.72,4.9,2.83,8863.07,6246.0,Expedited Air Freight
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F827DF54,2024-03-07,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12.0,15.0,13.0,0.0,On Time,,0.4,9.8,4.38,464.8,664.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9B6D656A,2024-05-18,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,26.0,24.0,0.0,On Time,,0.33,6.6,3.72,5745.6,8640.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-09DF18B2,2024-05-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,26.0,24.0,0.0,On Time,,0.27,0.2,3.94,2960.37,4662.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C0F5F930,2025-01-28,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2.0,5.0,3.0,0.0,On Time,,0.55,0.8,2.39,34824.62,4085.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-65BC67DF,2024-04-26,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2.0,4.0,2.0,0.0,On Time,,0.7,1.3,3.24,61569.75,6585.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2BF959F1,2024-04-21,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4.0,6.0,4.0,0.0,On Time,,0.67,8.4,2.04,47982.44,5224.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-99C77359,2024-05-13,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3.0,5.0,3.0,0.0,On Time,,0.19,1.0,3.17,2100.94,321.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-15CCB5B4,2025-11-05,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2.0,3.0,2.0,0.0,On Time,,0.11,8.3,2.58,44902.28,7355.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D04EA0A7,2025-01-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7.0,9.0,8.0,0.0,On Time,,0.52,7.5,3.57,4021.16,5291.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2BC7671A,2024-08-13,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,25.0,23.0,0.0,On Time,,0.54,8.3,3.33,7335.79,9527.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9021083F,2025-04-04,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2.0,4.0,6.0,2.0,Late,Port Congestion,0.52,0.2,2.29,101275.55,7342.0,Expedited Air Freight
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-639DAC51,2025-03-09,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2.0,5.0,2.0,0.0,On Time,,0.4,0.4,4.3,37606.8,4884.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-5245B5E4,2024-02-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,38.0,36.0,0.0,On Time,,0.44,4.7,3.33,3876.48,5384.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D0380766,2024-12-24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28.0,29.0,28.0,0.0,On Time,,0.16,2.2,3.76,2363.5,4075.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-0EF837A2,2025-09-12,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7.0,9.0,7.0,0.0,On Time,,0.69,8.5,1.79,3621.67,4286.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F374AB60,2025-05-29,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7.0,8.0,8.0,0.0,On Time,,0.73,1.4,3.77,6804.95,7867.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-B6012944,2024-06-15,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35.0,38.0,35.0,0.0,On Time,,0.73,8.3,4.31,4077.61,4714.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-ACB354B9,2024-01-18,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2.0,4.0,2.0,0.0,On Time,,0.57,4.5,4.65,22917.29,2654.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C46780C3,2024-07-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18.0,21.0,18.0,0.0,On Time,,0.51,5.2,3.15,3420.15,4530.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9B2C6157,2025-11-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18.0,21.0,18.0,0.0,On Time,,0.7,5.4,3.73,7111.1,8366.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-54D62ABC,2024-12-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18.0,21.0,18.0,0.0,On Time,,0.69,5.6,5.59,6139.77,7266.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2393C2FC,2025-08-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35.0,38.0,35.0,0.0,On Time,,0.3,6.9,4.31,4059.9,6246.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-8DA83668,2025-05-22,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,37.0,35.0,0.0,On Time,,0.5,6.3,3.24,6009.75,8013.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-11BB1759,2024-09-11,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24.0,27.0,23.0,0.0,On Time,,0.65,4.6,3.97,5937.52,7197.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-440A1D78,2024-05-07,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35.0,36.0,35.0,0.0,On Time,,0.82,9.2,4.09,860.86,946.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-EC3E2193,2024-06-28,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12.0,14.0,12.0,0.0,On Time,,0.34,5.9,3.87,5064.53,7559.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3B43226D,2025-03-30,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3.0,6.0,3.0,0.0,On Time,,0.67,2.5,2.94,45897.44,4997.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A871C915,2024-02-03,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2.0,4.0,2.0,0.0,On Time,,0.81,5.0,6.21,73706.82,7404.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-7156CF4C,2025-08-13,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28.0,29.0,28.0,0.0,On Time,,0.45,3.3,3.93,6271.97,8651.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-CAC49244,2024-05-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,3.0,2.0,0.0,On Time,,0.57,2.9,5.5,55557.59,6434.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-5330B2F8,2024-09-25,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12.0,15.0,12.0,0.0,On Time,,0.75,6.4,3.15,8260.0,9440.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-4BE93E5A,2025-03-23,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7.0,10.0,8.0,0.0,On Time,,0.19,2.1,5.17,1790.95,3010.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-EC6C8FA5,2024-01-13,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7.0,8.0,7.0,0.0,On Time,,0.34,8.4,1.33,4582.8,6840.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-AF432D75,2025-08-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24.0,26.0,24.0,0.0,On Time,,0.13,1.8,2.42,1520.41,2691.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-17A782FA,2025-03-01,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,26.0,24.0,0.0,On Time,,0.89,3.9,3.95,2370.06,2508.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F63A717E,2024-09-24,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35.0,36.0,34.0,0.0,On Time,,0.84,9.5,2.4,5614.76,6103.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-68CB2F0D,2024-09-14,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,29.0,28.0,0.0,On Time,,0.24,8.1,3.82,4542.74,7327.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-416B8ABB,2025-06-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18.0,20.0,18.0,0.0,On Time,,0.66,2.8,3.9,7182.82,8654.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-EEAA9EAF,2024-08-02,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12.0,13.0,13.0,0.0,On Time,,0.6,4.8,2.22,3911.2,4889.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D841090B,2024-12-11,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35.0,37.0,35.0,0.0,On Time,,0.38,6.4,3.52,1759.5,2550.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-B043ACCB,2025-04-04,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2.0,5.0,3.0,0.0,On Time,,0.77,6.0,4.78,32222.85,3310.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-DCDF50A2,2024-02-07,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35.0,36.0,35.0,0.0,On Time,,0.4,8.2,3.9,5480.3,7829.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-18016D78,2025-08-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7.0,9.0,7.0,0.0,On Time,,0.24,0.6,2.97,4460.28,7194.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-94DFC1A2,2025-03-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18.0,19.0,18.0,0.0,On Time,,0.13,9.0,2.88,1289.89,2283.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F189F9AA,2024-08-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35.0,38.0,35.0,0.0,On Time,,0.49,9.9,3.82,400.06,537.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C3944501,2024-10-06,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2.0,4.0,2.0,0.0,On Time,,0.9,1.7,3.43,79890.25,7645.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-DA152580,2024-07-16,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35.0,38.0,35.0,0.0,On Time,,0.43,7.4,5.41,6344.91,8874.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-01A70793,2024-07-12,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35.0,36.0,38.0,2.0,Late,Port Congestion,0.67,6.4,3.23,4089.16,4452.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-703ECA07,2024-06-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28.0,29.0,26.0,0.0,On Time,,0.12,4.1,3.91,570.08,1018.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-154FEB0F,2025-02-25,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2.0,3.0,2.0,0.0,On Time,,0.25,3.1,1.04,50943.75,7410.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-E4A34CB9,2025-05-03,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28.0,31.0,28.0,0.0,On Time,,0.21,0.0,2.84,1023.05,1691.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3E00BC65,2024-07-05,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28.0,30.0,28.0,0.0,On Time,,0.11,3.2,3.59,919.64,1657.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F4F9BA05,2025-04-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18.0,21.0,18.0,0.0,On Time,,0.59,1.8,4.75,403.86,508.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-0F58BAFC,2025-03-31,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12.0,15.0,14.0,0.0,On Time,,0.13,4.5,0.62,1706.86,3021.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-B0B2B5A5,2025-09-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,25.0,23.0,0.0,On Time,,0.79,5.0,2.9,5296.61,5918.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D6D9243A,2024-01-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,31.0,28.0,0.0,On Time,,0.58,6.2,2.99,6924.35,8765.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6B146C46,2025-02-01,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12.0,15.0,12.0,0.0,On Time,,0.64,9.1,1.9,3834.32,4676.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-AEDC9D6F,2025-09-20,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12.0,13.0,11.0,0.0,On Time,,0.2,3.0,1.03,2353.8,3923.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F07017CC,2024-08-31,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24.0,27.0,24.0,0.0,On Time,,0.68,5.5,4.81,4045.44,4816.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3CF14A13,2024-03-21,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2.0,3.0,2.0,0.0,On Time,,0.44,5.7,3.83,23585.76,2978.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-CCFA7B45,2026-01-01,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7.0,9.0,7.0,0.0,On Time,,0.56,4.8,3.89,3773.64,4838.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C82134A7,2024-12-06,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,26.0,24.0,0.0,On Time,,0.52,9.6,3.58,7469.28,9828.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-42B074C3,2024-09-02,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12.0,14.0,12.0,0.0,On Time,,0.65,1.3,5.36,6489.45,7866.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D265EA83,2025-11-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7.0,10.0,7.0,0.0,On Time,,0.77,4.4,6.32,4944.49,5587.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D5EA3C77,2025-09-25,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35.0,38.0,34.0,0.0,On Time,,0.22,3.7,5.11,342.21,561.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F9BB72E3,2025-11-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18.0,20.0,18.0,0.0,On Time,,0.67,9.3,6.0,1097.19,1314.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-554183F4,2024-08-31,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,31.0,29.0,0.0,On Time,,0.69,3.4,4.21,7690.34,9101.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-771CB976,2024-02-27,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4.0,5.0,4.0,0.0,On Time,,0.64,4.3,3.8,48040.52,5326.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-0A921222,2025-07-11,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12.0,15.0,13.0,0.0,On Time,,0.38,2.1,3.48,6652.29,9641.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6ED62DF9,2024-06-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,25.0,23.0,0.0,On Time,,0.11,4.1,4.98,4151.4,7480.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6E9F2E2A,2025-12-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7.0,10.0,7.0,0.0,On Time,,0.65,9.7,3.94,1474.27,1787.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C8E14C0A,2024-05-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24.0,27.0,24.0,0.0,On Time,,0.68,6.8,2.46,5334.84,6351.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-347B77B1,2024-01-13,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28.0,30.0,28.0,0.0,On Time,,0.23,4.1,2.61,2892.34,4703.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-B2CC59D7,2024-12-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35.0,37.0,34.0,0.0,On Time,,0.83,4.1,3.65,1021.14,1116.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-055636DA,2024-12-01,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4.0,5.0,4.0,0.0,On Time,,0.33,2.4,3.97,61833.69,8453.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-703E2F3B,2024-10-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,4.0,2.0,0.0,On Time,,0.38,2.8,3.06,31437.78,4142.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-B4E8D0EA,2025-05-15,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3.0,5.0,3.0,0.0,On Time,,0.4,0.7,4.1,56371.7,7321.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-4115B67F,2024-07-14,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4.0,5.0,4.0,0.0,On Time,,0.37,0.1,3.95,45262.75,6007.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-79179424,2024-10-31,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,27.0,24.0,0.0,On Time,,0.39,7.8,2.09,783.27,1127.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-0AB5EABF,2024-07-21,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35.0,38.0,40.0,2.0,Late,Port Congestion,0.78,9.0,1.82,5445.2,5562.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-190AD5B8,2024-11-04,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,37.0,35.0,0.0,On Time,,0.58,8.3,3.11,2995.68,3792.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-E2F78A7E,2024-02-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18.0,20.0,18.0,0.0,On Time,,0.73,3.5,2.85,7575.67,8758.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-8CC46B51,2024-08-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18.0,20.0,18.0,0.0,On Time,,0.28,6.9,2.86,2516.48,3932.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D629684A,2025-02-17,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12.0,14.0,12.0,0.0,On Time,,0.2,8.1,3.65,1798.8,2998.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-18919519,2025-02-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,38.0,36.0,0.0,On Time,,0.29,0.7,4.79,4821.38,7475.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-43CA0DBB,2025-03-19,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12.0,14.0,13.0,0.0,On Time,,0.21,5.8,3.38,5076.56,8391.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6145A922,2025-06-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18.0,19.0,18.0,0.0,On Time,,0.17,1.2,4.11,491.98,841.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-5806C4EF,2024-11-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,5.0,2.0,0.0,On Time,,0.13,1.3,4.0,58147.54,9356.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-199BE26A,2025-11-25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24.0,25.0,25.0,0.0,On Time,,0.73,2.6,4.57,6705.48,7752.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D80CEC4C,2025-09-02,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12.0,15.0,13.0,0.0,On Time,,0.73,0.9,4.59,3904.61,4514.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F23F8AA9,2024-03-14,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12.0,15.0,13.0,0.0,On Time,,0.37,5.9,2.84,645.27,942.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-FB3B3249,2025-01-10,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3.0,4.0,1.0,0.0,On Time,,0.87,6.4,3.1,90826.84,8831.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-80FF28D4,2025-10-17,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12.0,13.0,17.0,4.0,Late,Port Congestion,0.75,3.3,3.32,2104.98,2187.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-1A76CC62,2025-03-08,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3.0,5.0,2.0,0.0,On Time,,0.16,7.4,3.92,9480.68,1486.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6140AEA4,2024-07-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28.0,29.0,28.0,0.0,On Time,,0.51,4.5,3.28,1349.94,1788.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-61496195,2024-02-02,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12.0,15.0,11.0,0.0,On Time,,0.22,7.9,3.2,4257.8,6980.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-DDC40649,2025-09-11,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,26.0,24.0,0.0,On Time,,0.62,2.0,3.42,5766.39,7119.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-7F3145BB,2024-07-28,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12.0,13.0,13.0,0.0,On Time,,0.6,8.9,4.07,1924.0,2405.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3D59B86A,2025-11-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18.0,19.0,18.0,0.0,On Time,,0.85,0.1,3.7,6509.23,7037.0,Standard Shipping
